Data;Hora;Oficina;ID Participante;Local;Coisa;Nome Participante;Avatar;Interface;Descrição;Objeto
2023-11-07;12:04:21;Aquarela_SEM_NOME;55smJC;web;;mnu;panda;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;12:04:21;Aquarela_SEM_NOME;55smJC;web;;mnu;panda;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:07:10;Aquarela_SEM_NOME;55smJC;web;;mnu;panda;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;12:07:10;Aquarela_SEM_NOME;55smJC;web;;mnu;panda;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;12:07:11;Aquarela_SEM_NOME;55smJC;web;;mnu;panda;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:07:13;Aquarela_SEM_NOME;55smJC;web;;mnu;panda;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;12:07:47;Aquarela_SEM_NOME;55smJC;web;;mnu;panda;Interface: login;Retornou a primeira página para alterar nome ou avatar;
2023-11-07;12:07:50;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: desenho;Fez login e iniciou os cookies com (30nmOR) (mnu) e (guaxinim);
2023-11-07;12:07:50;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;12:07:52;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:15:31;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;12:15:31;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;12:15:32;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:15:34;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;12:15:34;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;12:15:35;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:17:29;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;12:17:29;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;12:17:29;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:17:52;Aquarela_SEM_NOME;84voUI;web;;Gio;panda;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;12:23:02;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;12:23:02;Aquarela_SEM_NOME;84voUI;web;;Gio;panda;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:23:03;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:34:11;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:34:12;Aquarela_SEM_NOME;84voUI;web;;Gio;panda;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:34:14;Aquarela_SEM_NOME;84voUI;web;;Gio;panda;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;12:34:14;Aquarela_SEM_NOME;84voUI;web;;Gio;panda;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;12:34:15;Aquarela_SEM_NOME;84voUI;web;;Gio;panda;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:34:21;Aquarela_SEM_NOME;84voUI;web;;Gio;panda;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;12:34:28;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: desenho;Fez login e iniciou os cookies com (14ooRD) (Gio) e (cachorro);
2023-11-07;12:34:28;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;12:34:29;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;12:51:15;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;13:04:12;Aquarela_SEM_NOME;30nmOR;web;;mnu;guaxinim;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;13:04:12;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;15:03:01;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;15:03:15;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;15:03:16;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;15:03:17;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;15:03:17;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;15:30:25;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;15:37:16;Aquarela_SEM_NOME;14ooRD;web;;Gio;cachorro;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;15:37:16;Aquarela_SEM_NOME;;;;;;Interface: desenho;Tentativa de acesso direto a URL /desenho sem login;
2023-11-07;16:27:31;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: desenho;Fez login e iniciou os cookies com (57htWV) (Gio) e (gato);
2023-11-07;16:27:31;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;16:27:33;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;16:41:37;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;16:56:50;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;16:59:28;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: camera;Sistema escaneou o QR Code de Código 82;feliz
2023-11-07;16:59:28;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico82;feliz
2023-11-07;16:59:28;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: folha desenho;Participante mostrou qr-code 82;Aquarela_SEM_NOME_2023_11_07_16h_59m_28s_57htWV_Gio.jpg
2023-11-07;16:59:28;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;16:59:33;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;16:59:33;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;16:59:35;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;16:59:38;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: camera;Sistema escaneou o QR Code de Código 82;feliz
2023-11-07;16:59:38;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico82;feliz
2023-11-07;16:59:38;Aquarela_SEM_NOME;57htWV;web;;Gio;gato;Interface: folha desenho;Participante mostrou qr-code 82;Aquarela_SEM_NOME_2023_11_07_16h_59m_38s_57htWV_Gio.jpg
2023-11-07;19:58:33;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: desenho;Fez login e iniciou os cookies com (41guBH) (gio) e (gato);
2023-11-07;19:58:33;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;19:58:35;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;19:58:38;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: camera;Sistema escaneou o QR Code de Código 84;triste
2023-11-07;19:58:38;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico84;triste
2023-11-07;19:58:38;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: folha desenho;Participante mostrou qr-code 84;Aquarela_SEM_NOME_2023_11_07_19h_58m_38s_41guBH_gio.jpg
2023-11-07;19:58:56;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: camera;Sistema escaneou o QR Code de Código 81;medo
2023-11-07;19:58:56;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico81;medo
2023-11-07;19:58:56;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: folha desenho;Participante mostrou qr-code 81;Aquarela_SEM_NOME_2023_11_07_19h_58m_56s_41guBH_gio.jpg
2023-11-07;19:59:28;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: camera;Sistema escaneou o QR Code de Código 83;raiva
2023-11-07;19:59:28;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico83;raiva
2023-11-07;19:59:28;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: folha desenho;Participante mostrou qr-code 83;Aquarela_SEM_NOME_2023_11_07_19h_59m_28s_41guBH_gio.jpg
2023-11-07;19:59:41;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-07;19:59:59;Aquarela_SEM_NOME;41guBH;web;;gio;gato;Interface: login;Retornou a primeira página para alterar nome ou avatar;
2023-11-07;20:00:02;Aquarela_SEM_NOME;37eeEQ;web;;gio;gato;Interface: desenho;Fez login e iniciou os cookies com (37eeEQ) (gio) e (gato);
2023-11-07;20:00:02;Aquarela_SEM_NOME;37eeEQ;web;;gio;gato;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-07;20:00:04;Aquarela_SEM_NOME;37eeEQ;web;;gio;gato;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-07;20:00:16;Aquarela_SEM_NOME;37eeEQ;web;;gio;gato;Interface: camera;Sistema escaneou o QR Code de Código 83;raiva
2023-11-07;20:00:16;Aquarela_SEM_NOME;37eeEQ;web;;gio;gato;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico83;raiva
2023-11-07;20:00:16;Aquarela_SEM_NOME;37eeEQ;web;;gio;gato;Interface: folha desenho;Participante mostrou qr-code 83;Aquarela_SEM_NOME_2023_11_07_20h_00m_16s_37eeEQ_gio.jpg
