Data;Hora;Oficina;ID Participante;Local;Coisa;Nome Participante;Avatar;Interface;Descrição;Objeto
2023-11-10;08:36:37;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;08:36:50;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: camera;Sistema escaneou o QR Code de Código 81;medo
2023-11-10;08:36:50;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico81;medo
2023-11-10;08:36:50;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: folha desenho;Participante mostrou qr-code 81;Aquarela_SEM_NOME_2023_11_10_08h_36m_50s_11olCI_Evy.jpg
2023-11-10;08:36:50;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Enviou para o ParrotRobot o valor de 81;medo
2023-11-10;08:37:16;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: camera;Sistema escaneou o QR Code de Código 84;triste
2023-11-10;08:37:16;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico84;triste
2023-11-10;08:37:16;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Enviou para o ParrotRobot o valor de 84;triste
2023-11-10;08:37:16;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: folha desenho;Participante mostrou qr-code 84;Aquarela_SEM_NOME_2023_11_10_08h_37m_16s_11olCI_Evy.jpg
2023-11-10;08:38:01;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: camera;Sistema escaneou o QR Code de Código 02;castelo_qr
2023-11-10;08:38:01;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Inicia estrofe 1;castelo_qr
2023-11-10;08:38:01;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: folha desenho;Participante mostrou qr-code 02;Aquarela_SEM_NOME_2023_11_10_08h_38m_01s_11olCI_Evy.jpg
2023-11-10;08:39:03;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: camera;Sistema escaneou o QR Code de Código 05;barco
2023-11-10;08:39:03;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Inicia estrofe 3;barco
2023-11-10;08:39:03;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: folha desenho;Participante mostrou qr-code 05;Aquarela_SEM_NOME_2023_11_10_08h_39m_03s_11olCI_Evy.jpg
2023-11-10;08:39:40;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: camera;Sistema escaneou o QR Code de Código 01;sol
2023-11-10;08:39:40;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Inicia estrofe 1;sol
2023-11-10;08:39:40;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: folha desenho;Participante mostrou qr-code 01;Aquarela_SEM_NOME_2023_11_10_08h_39m_40s_11olCI_Evy.jpg
2023-11-10;08:40:08;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: camera;Sistema escaneou o QR Code de Código 03;tinta
2023-11-10;08:40:08;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Votação para a estrofe 2;tinta
2023-11-10;08:40:08;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: folha desenho;Participante mostrou qr-code 03;Aquarela_SEM_NOME_2023_11_10_08h_40m_08s_11olCI_Evy.jpg
2023-11-10;08:40:10;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Inicia estrofe 2;tinta
2023-11-10;08:40:42;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: camera;Sistema escaneou o QR Code de Código 06;aviao
2023-11-10;08:40:42;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Inicia estrofe 4;aviao
2023-11-10;08:40:42;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: folha desenho;Participante mostrou qr-code 06;Aquarela_SEM_NOME_2023_11_10_08h_40m_42s_11olCI_Evy.jpg
2023-11-10;08:41:10;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: camera;Sistema escaneou o QR Code de Código 04;passaro
2023-11-10;08:41:10;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Votação para a estrofe 2;passaro
2023-11-10;08:41:10;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: folha desenho;Participante mostrou qr-code 04;Aquarela_SEM_NOME_2023_11_10_08h_41m_10s_11olCI_Evy.jpg
2023-11-10;08:41:12;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Inicia estrofe 2;passaro
2023-11-10;08:43:33;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: camera;Sistema escaneou o QR Code de Código 02;castelo_qr
2023-11-10;08:43:33;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: Sistema;Inicia estrofe 1;castelo_qr
2023-11-10;08:43:33;Aquarela_SEM_NOME;11olCI;web;;Evy;gato;Interface: folha desenho;Participante mostrou qr-code 02;Aquarela_SEM_NOME_2023_11_10_08h_43m_33s_11olCI_Evy.jpg
2023-11-10;08:47:15;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: desenho;Fez login e iniciou os cookies com (78yfLH) (Evy) e (panda);
2023-11-10;08:47:15;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-10;08:47:15;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-10;08:47:55;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-10;08:47:55;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-10;08:47:55;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-10;08:47:56;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-10;08:47:56;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-10;08:47:56;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-10;08:48:27;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-10;09:56:43;Aquarela_SEM_NOME;78yfLH;web;;Evy;panda;Interface: login;Retornou a primeira página para alterar nome ou avatar;
2023-11-10;09:57:06;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: desenho;Fez login e iniciou os cookies com (74tkYK) (DeFora) e (hipopotamo);
2023-11-10;09:57:06;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-10;09:57:06;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-10;10:10:02;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-10;10:10:02;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-10;10:10:03;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-10;10:10:14;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-10;10:10:24;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-10;10:10:24;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-10;10:12:03;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:12:03;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:12:13;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:12:13;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:36;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:36;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:41;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:41;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:45;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:45;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:49;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:49;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:53;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:53;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:57;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:13:57;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:02;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:02;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:06;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:06;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:10;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:10;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:14;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:14;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:18;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:18;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:23;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:23;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:27;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:27;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:31;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:31;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:35;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:35;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:39;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:39;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:43;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:43;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:48;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:48;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:52;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:52;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:56;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:14:56;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:00;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:00;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:04;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:04;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:09;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:09;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:13;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:13;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:17;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:17;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:21;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:21;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:25;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:25;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:29;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: socket.io;saiu da sala ou perdeu conexao;
2023-11-10;10:15:29;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-10;10:15:30;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-10;10:15:30;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:30;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:34;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:34;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:38;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:38;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:42;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:15:42;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:00;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-10;10:16:03;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:03;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:07;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:07;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:12;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:12;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:16;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:16;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:20;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:20;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:24;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:24;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:29;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
2023-11-10;10:16:29;Aquarela_SEM_NOME;74tkYK;web;;DeFora;hipopotamo;Interface: Sistema;Enviou para o ParrotRobot o valor de 82;feliz
