Data;Hora;Oficina;ID Participante;Local;Coisa;Nome Participante;Avatar;Interface;Descrição;Objeto
2023-11-08;07:22:01;Aquarela_SEM_NOME;39jwHC;web;;Evy;hipopotamo;Interface: desenho;Fez login e iniciou os cookies com (39jwHC) (Evy) e (hipopotamo);
2023-11-08;07:22:01;Aquarela_SEM_NOME;39jwHC;web;;Evy;hipopotamo;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-08;07:22:03;Aquarela_SEM_NOME;39jwHC;web;;Evy;hipopotamo;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-08;07:22:18;Aquarela_SEM_NOME;39jwHC;web;;Evy;hipopotamo;Interface: camera;Sistema escaneou o QR Code de Código 84;triste
2023-11-08;07:22:18;Aquarela_SEM_NOME;39jwHC;web;;Evy;hipopotamo;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico84;triste
2023-11-08;07:22:18;Aquarela_SEM_NOME;39jwHC;web;;Evy;hipopotamo;Interface: folha desenho;Participante mostrou qr-code 84;Aquarela_SEM_NOME_2023_11_08_07h_22m_18s_39jwHC_Evy.jpg
2023-11-08;09:29:38;Aquarela_SEM_NOME;39jwHC;web;;Evy;hipopotamo;Interface: login;Retornou a primeira página para alterar nome ou avatar;
2023-11-08;09:29:41;Aquarela_SEM_NOME;90kkVV;web;;Evy;hipopotamo;Interface: desenho;Fez login e iniciou os cookies com (90kkVV) (Evy) e (hipopotamo);
2023-11-08;09:29:41;Aquarela_SEM_NOME;90kkVV;web;;Evy;hipopotamo;Interface: desenho;Reconectou - Atualização de página - F5;
2023-11-08;09:29:43;Aquarela_SEM_NOME;90kkVV;web;;Evy;hipopotamo;Interface: socket.io;entrou na sala - Registrou participante no socket.io;
2023-11-08;09:31:15;Aquarela_SEM_NOME;90kkVV;web;;Evy;hipopotamo;Interface: camera;Sistema escaneou o QR Code de Código 81;medo
2023-11-08;09:31:15;Aquarela_SEM_NOME;90kkVV;web;;Evy;hipopotamo;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico81;medo
2023-11-08;09:31:15;Aquarela_SEM_NOME;90kkVV;web;;Evy;hipopotamo;Interface: folha desenho;Participante mostrou qr-code 81;Aquarela_SEM_NOME_2023_11_08_09h_31m_15s_90kkVV_Evy.jpg
2023-11-08;09:31:30;Aquarela_SEM_NOME;90kkVV;web;;Evy;hipopotamo;Interface: camera;Sistema escaneou o QR Code de Código 83;raiva
2023-11-08;09:31:30;Aquarela_SEM_NOME;90kkVV;web;;Evy;hipopotamo;Interface: Sistema;Sistema mostrou emoção e enviou para o Físico83;raiva
